2022-02-23 21:39:13.630 UTC,"postgres","template1",207069,"[local]",6216a981.328dd,5,"idle",2022-02-23 21:39:13 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.005 user=postgres database=template1 host=[local]",,,,,,,,,"psql","client backend",,0
2022-02-23 21:39:14.144 UTC,,,207072,"[local]",6216a982.328e0,1,"",2022-02-23 21:39:14 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-02-23 21:39:14.145 UTC,"postgres","template1",207072,"[local]",6216a982.328e0,2,"authentication",2022-02-23 21:39:14 UTC,3/3,0,LOG,00000,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/14/main/pg_hba.conf:90)",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.145 UTC,"postgres","template1",207072,"[local]",6216a982.328e0,3,"authentication",2022-02-23 21:39:14 UTC,3/3,0,LOG,00000,"connection authorized: user=postgres database=template1 application_name=psql",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.146 UTC,"postgres","template1",207072,"[local]",6216a982.328e0,4,"idle",2022-02-23 21:39:14 UTC,3/4,0,LOG,00000,"statement: ",,,,,,,,,"psql","client backend",,0
2022-02-23 21:39:14.146 UTC,"postgres","template1",207072,"[local]",6216a982.328e0,5,"idle",2022-02-23 21:39:14 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.002 user=postgres database=template1 host=[local]",,,,,,,,,"psql","client backend",,0
2022-02-23 21:39:14.659 UTC,,,207075,"[local]",6216a982.328e3,1,"",2022-02-23 21:39:14 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-02-23 21:39:14.660 UTC,"postgres","template1",207075,"[local]",6216a982.328e3,2,"authentication",2022-02-23 21:39:14 UTC,3/5,0,LOG,00000,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/14/main/pg_hba.conf:90)",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.660 UTC,"postgres","template1",207075,"[local]",6216a982.328e3,3,"authentication",2022-02-23 21:39:14 UTC,3/5,0,LOG,00000,"connection authorized: user=postgres database=template1 application_name=psql",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.661 UTC,"postgres","template1",207075,"[local]",6216a982.328e3,4,"idle",2022-02-23 21:39:14 UTC,3/6,0,LOG,00000,"statement: ",,,,,,,,,"psql","client backend",,0
2022-02-23 21:39:14.661 UTC,"postgres","template1",207075,"[local]",6216a982.328e3,5,"idle",2022-02-23 21:39:14 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.002 user=postgres database=template1 host=[local]",,,,,,,,,"psql","client backend",,0
2022-02-23 21:39:14.708 UTC,,,207081,"[local]",6216a982.328e9,1,"",2022-02-23 21:39:14 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-02-23 21:39:14.709 UTC,"root","root",207081,"[local]",6216a982.328e9,2,"authentication",2022-02-23 21:39:14 UTC,3/7,0,LOG,00000,"connection authenticated: identity=""root"" method=peer (/etc/postgresql/14/main/pg_hba.conf:95)",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.709 UTC,"root","root",207081,"[local]",6216a982.328e9,3,"authentication",2022-02-23 21:39:14 UTC,3/7,0,LOG,00000,"connection authorized: user=root database=root application_name=pg_isready",,,,,,,,,"","client backend",,0
2022-02-23 21:39:14.709 UTC,"root","root",207081,"[local]",6216a982.328e9,4,"startup",2022-02-23 21:39:14 UTC,3/7,0,FATAL,28000,"role ""root"" does not exist",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.175 UTC,,,207132,"127.0.0.1:44144",6216a988.3291c,1,"",2022-02-23 21:39:20 UTC,,0,LOG,00000,"connection received: host=127.0.0.1 port=44144",,,,,,,,,"","not initialized",,0
2022-02-23 21:39:20.375 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,2,"authentication",2022-02-23 21:39:20 UTC,3/8,0,LOG,00000,"connection authenticated: identity=""project1user"" method=scram-sha-256 (/etc/postgresql/14/main/pg_hba.conf:97)",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.375 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,3,"authentication",2022-02-23 21:39:20 UTC,3/8,0,LOG,00000,"connection authorized: user=project1user database=project1db SSL enabled (protocol=TLSv1.3, cipher=TLS_AES_256_GCM_SHA384, bits=256)",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.401 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,4,"idle",2022-02-23 21:39:20 UTC,3/9,0,LOG,00000,"statement: BEGIN",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.402 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,5,"idle in transaction",2022-02-23 21:39:20 UTC,3/9,0,LOG,00000,"statement: SET extra_float_digits = 3",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.402 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,6,"idle in transaction",2022-02-23 21:39:20 UTC,3/9,0,LOG,00000,"statement: SET application_name = 'PostgreSQL JDBC Driver'",,,,,,,,,"","client backend",,0
2022-02-23 21:39:20.402 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,7,"idle in transaction",2022-02-23 21:39:20 UTC,3/9,0,LOG,00000,"statement: COMMIT",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.411 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,8,"idle",2022-02-23 21:39:20 UTC,3/10,0,LOG,00000,"statement: select current_schema()",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.416 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,9,"idle",2022-02-23 21:39:20 UTC,3/11,0,LOG,00000,"statement: SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM, c.relname AS TABLE_NAME,  CASE n.nspname ~ '^pg_' OR n.nspname = 'information_schema'  WHEN true THEN CASE  WHEN n.nspname = 'pg_catalog' OR n.nspname = 'information_schema' THEN CASE c.relkind   WHEN 'r' THEN 'SYSTEM TABLE'   WHEN 'v' THEN 'SYSTEM VIEW'   WHEN 'i' THEN 'SYSTEM INDEX'   ELSE NULL   END  WHEN n.nspname = 'pg_toast' THEN CASE c.relkind   WHEN 'r' THEN 'SYSTEM TOAST TABLE'   WHEN 'i' THEN 'SYSTEM TOAST INDEX'   ELSE NULL   END  ELSE CASE c.relkind   WHEN 'r' THEN 'TEMPORARY TABLE'   WHEN 'p' THEN 'TEMPORARY TABLE'   WHEN 'i' THEN 'TEMPORARY INDEX'   WHEN 'S' THEN 'TEMPORARY SEQUENCE'   WHEN 'v' THEN 'TEMPORARY VIEW'   ELSE NULL   END  END  WHEN false THEN CASE c.relkind  WHEN 'r' THEN 'TABLE'  WHEN 'p' THEN 'PARTITIONED TABLE'  WHEN 'i' THEN 'INDEX'  WHEN 'P' then 'PARTITIONED INDEX'  WHEN 'S' THEN 'SEQUENCE'  WHEN 'v' THEN 'VIEW'  WHEN 'c' THEN 'TYPE'  WHEN 'f' THEN 'FOREIGN TABLE'  WHEN 'm' THEN 'MATERIALIZED VIEW'  ELSE NULL  END  ELSE NULL  END  AS TABLE_TYPE, d.description AS REMARKS,  '' as TYPE_CAT, '' as TYPE_SCHEM, '' as TYPE_NAME, '' AS SELF_REFERENCING_COL_NAME, '' AS REF_GENERATION  FROM pg_catalog.pg_namespace n, pg_catalog.pg_class c  LEFT JOIN pg_catalog.pg_description d ON (c.oid = d.objoid AND d.objsubid = 0  and d.classoid = 'pg_class'::regclass)  WHERE c.relnamespace = n.oid  AND n.nspname LIKE 'public' AND (false  OR ( c.relkind = 'r' AND n.nspname !~ '^pg_' AND n.nspname <> 'information_schema' ) )  ORDER BY TABLE_TYPE,TABLE_SCHEM,TABLE_NAME ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.421 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,10,"idle",2022-02-23 21:39:20 UTC,3/12,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'item') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.427 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,11,"idle",2022-02-23 21:39:20 UTC,3/13,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'item') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.429 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,12,"idle",2022-02-23 21:39:20 UTC,3/14,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'review') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.432 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,13,"idle",2022-02-23 21:39:20 UTC,3/15,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'review') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.434 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,14,"idle",2022-02-23 21:39:20 UTC,3/16,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'review_rating') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.437 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,15,"idle",2022-02-23 21:39:20 UTC,3/17,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'review_rating') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.439 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,16,"idle",2022-02-23 21:39:20 UTC,3/18,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'trust') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.441 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,17,"idle",2022-02-23 21:39:20 UTC,3/19,0,LOG,00000,"statement: SELECT     tmp.TABLE_CAT,     tmp.TABLE_SCHEM,     tmp.TABLE_NAME,     tmp.NON_UNIQUE,     tmp.INDEX_QUALIFIER,     tmp.INDEX_NAME,     tmp.TYPE,     tmp.ORDINAL_POSITION,     trim(both '""' from pg_catalog.pg_get_indexdef(tmp.CI_OID, tmp.ORDINAL_POSITION, false)) AS COLUMN_NAME,   CASE tmp.AM_NAME     WHEN 'btree' THEN CASE tmp.I_INDOPTION[tmp.ORDINAL_POSITION - 1] & 1::smallint       WHEN 1 THEN 'D'       ELSE 'A'     END     ELSE NULL   END AS ASC_OR_DESC,     tmp.CARDINALITY,     tmp.PAGES,     tmp.FILTER_CONDITION FROM (SELECT NULL AS TABLE_CAT, n.nspname AS TABLE_SCHEM,   ct.relname AS TABLE_NAME, NOT i.indisunique AS NON_UNIQUE,   NULL AS INDEX_QUALIFIER, ci.relname AS INDEX_NAME,   CASE i.indisclustered     WHEN true THEN 1    ELSE CASE am.amname       WHEN 'hash' THEN 2      ELSE 3    END   END AS TYPE,   (information_schema._pg_expandarray(i.indkey)).n AS ORDINAL_POSITION,   ci.reltuples AS CARDINALITY,   ci.relpages AS PAGES,   pg_catalog.pg_get_expr(i.indpred, i.indrelid) AS FILTER_CONDITION,   ci.oid AS CI_OID,   i.indoption AS I_INDOPTION,   am.amname AS AM_NAME FROM pg_catalog.pg_class ct   JOIN pg_catalog.pg_namespace n ON (ct.relnamespace = n.oid)   JOIN pg_catalog.pg_index i ON (ct.oid = i.indrelid)   JOIN pg_catalog.pg_class ci ON (ci.oid = i.indexrelid)   JOIN pg_catalog.pg_am am ON (ci.relam = am.oid) WHERE true  AND n.nspname = 'public' AND ct.relname = 'trust') AS tmp ORDER BY NON_UNIQUE, TYPE, INDEX_NAME, ORDINAL_POSITION ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
2022-02-23 21:39:20.443 UTC,"project1user","project1db",207132,"127.0.0.1:44144",6216a988.3291c,18,"idle",2022-02-23 21:39:20 UTC,3/20,0,LOG,00000,"statement: SELECT * FROM (SELECT n.nspname,c.relname,a.attname,a.atttypid,a.attnotnull OR (t.typtype = 'd' AND t.typnotnull) AS attnotnull,a.atttypmod,a.attlen,t.typtypmod,row_number() OVER (PARTITION BY a.attrelid ORDER BY a.attnum) AS attnum, nullif(a.attidentity, '') as attidentity,pg_catalog.pg_get_expr(def.adbin, def.adrelid) AS adsrc,dsc.description,t.typbasetype,t.typtype  FROM pg_catalog.pg_namespace n  JOIN pg_catalog.pg_class c ON (c.relnamespace = n.oid)  JOIN pg_catalog.pg_attribute a ON (a.attrelid=c.oid)  JOIN pg_catalog.pg_type t ON (a.atttypid = t.oid)  LEFT JOIN pg_catalog.pg_attrdef def ON (a.attrelid=def.adrelid AND a.attnum = def.adnum)  LEFT JOIN pg_catalog.pg_description dsc ON (c.oid=dsc.objoid AND a.attnum = dsc.objsubid)  LEFT JOIN pg_catalog.pg_class dc ON (dc.oid=dsc.classoid AND dc.relname='pg_class')  LEFT JOIN pg_catalog.pg_namespace dn ON (dc.relnamespace=dn.oid AND dn.nspname='pg_catalog')  WHERE c.relkind in ('r','p','v','f','m') and a.attnum > 0 AND NOT a.attisdropped  AND n.nspname LIKE 'public' AND c.relname LIKE 'useracct') c WHERE true  ORDER BY nspname,c.relname,attnum ",,,,,,,,,"PostgreSQL JDBC Driver","client backend",,0
